call;record;name;freq;vsslM;vssl;atm;rcnty;valid_from;valid_to;uid;thmH1;platH;brmH1;anmH;anHL1;wwH;sstD1;th1;hy1;st1;bm1;an1
9WUK;1;SRI TABAH;MSNG;70;MSNG;MSNG;MY;1985-01-01;1992-01-01;MY-9WUK-S63100;;12.0;;;;;;TH1;;ST1;BM1;
9WUL;2;SWEE ANN SATU;MSNG;70;MSNG;MSNG;MY;1985-01-01;1995-01-01;MY-9WUL-S52300;;9.0;;;;;;TH1;;;BM1;
9WUM;1;SRI LIMING;MSNG;70;MSNG;MSNG;MY;1985-01-01;1992-01-01;MY-9WUM-S64552;;10.0;;;;;;TH1;;ST1;BM1;
9WUS;1;EASTERN GLORY;MSNG;70;MSNG;MSNG;MY;1990-01-01;1995-01-01;MY-9WUS-E23652;;21.0;;;;;;TH1;HY1;ST1;BM1;
9WVR;1;MILLION NO.3;MSNG;40;MSNG;MSNG;MY;1990-01-01;1997-01-01;MY-9WVR-M45000;;15.0;;;;;;TH1;HY1;ST1;BM1;
9WXL;4;AUBY;MSNG;10;MSNG;MSNG;MY;1985-01-01;1992-01-01;MY-9WXL-A10000;;12.0;;;;;;TH1;HY1;ST1;BM1;
9WYM;1;SRI LIMING;MSNG;10;MSNG;MSNG;MY;1987-01-01;1993-01-01;MY-9WYM-S64552;;12.0;;;;;;TH1;HY1;ST1;BM1;
A3BE;1;COLUMBUS CANADA (TONGA);MSNG;10;MSNG;MSNG;GF;1990-01-01;1997-01-01;GF-A3BE-C45125;;20.0;;;;;;TH1;HY1;ST1;BM1;
A3BG;1;CAPRICORNIA;MSNG;10;MSNG;MSNG;NZ;1987-01-01;1994-01-01;NZ-A3BG-C16265;;15.0;;;;;;TH1;HY1;ST1;BM1;
A3BZ;1;ACT 12 (TONGA);MSNG;10;MSNG;MSNG;GF;1990-01-01;1997-01-01;GF-A3BZ-A23520;;20.0;;;;;;TH1;HY1;ST1;BM1;
A3CA;1;FUA KAVENGA (TONGA);MSNG;10;MSNG;MSNG;AU;1984-01-01;1995-01-01;AU-A3CA-F21523;;17.0;;25.0;;;;TH1;HY1;ST1;BM1;AN1
A6E2;1;OCEAN WORKER;MSNG;40;MSNG;MSNG;NL;1986-01-01;1992-01-01;NL-A6E2-O25626;;;;;;;;;;;BM1;
A6HX;1;AL SALAMA (U.A.E.);MSNG;70;MSNG;MSNG;US;1985-01-01;1991-01-01;US-A6HX-A42450;;;;;;;;;;;;
A6JJ;1;JILFAR (U.A.E);MSNG;40;MSNG;MSNG;SA;1985-01-01;1995-01-01;SA-A6JJ-J41600;;18.0;;;;;;TH1;HY1;ST1;BM1;
A6JN;1;AL FUJAIRAH (U.A.E.);MSNG;40;MSNG;MSNG;SA;1985-01-01;1992-01-01;SA-A6JN-A41260;;16.0;;;;;;TH1;HY1;ST1;BM1;
A6JO;1;IBN ABDOUN;MSNG;10;MSNG;MSNG;GB;1988-01-01;1995-01-01;GB-A6JO-I15135;;20.0;;;;;;TH1;HY1;ST1;BM1;
A6JQ;1;WILLINE TAIKO (U.A.E.);MSNG;10;MSNG;MSNG;HK;1987-01-01;1994-01-01;HK-A6JQ-W45320;;29.0;;44.0;;;;TH1;HY1;ST1;BM1;AN1
A7ED;1;IBN AL ABBAR (QATAR);MSNG;40;MSNG;MSNG;SA;1985-01-01;1995-01-01;SA-A7ED-I15416;;18.0;;;;;;TH1;HY1;ST1;BM1;
A7EE;1;IBN BAJJAH (QATAR);MSNG;40;MSNG;MSNG;SA;1985-01-01;1995-01-01;SA-A7EE-I15122;;18.0;;;;;;TH1;HY1;ST1;BM1;
A7EG;1;IBN AL NAFEES (QATAR);MSNG;40;MSNG;MSNG;SA;1984-01-01;1995-01-01;SA-A7EG-I15451;;19.0;;;;;;TH1;HY1;ST1;BM1;
A7EH;1;HIJAZ (QATAR);MSNG;40;MSNG;MSNG;SA;1984-01-01;1995-01-01;SA-A7EH-H22360;;18.0;;;;;;TH1;HY1;ST1;BM1;
A7EJ;2;AL RAYYAN (QATAR);MSNG;40;MSNG;MSNG;SA;1985-01-01;1995-01-01;SA-A7EJ-A46523;;19.0;;;;;;TH1;HY1;ST1;BM1;
A7EK;1;BAR' ZAN (QATAR);MSNG;70;MSNG;MSNG;US;1985-01-01;1991-01-01;US-A7EK-B62523;;22.0;;34.0;;;;TH1;;ST1;BM1;AN1
A7EL;1;FATHULKHAIR (QATAR);MSNG;40;MSNG;MSNG;SA;1985-01-01;1994-01-01;SA-A7EL-F34262;;18.0;;;;;;TH1;HY1;ST1;BM1;
A8AQ;1;STOLT SURF;MSNG;10;MSNG;MSNG;GB;1988-01-01;1995-01-01;GB-A8AQ-S34326;;;;;;;;TH1;HY1;ST1;BM1;
A8BG;1;VALENTINA (LIBERIA);MSNG;70;MSNG;MSNG;CA;1984-01-01;1995-01-01;CA-A8BG-V45354;;23.0;;33.0;;;;TH1;;;BM1;AN1
A8BT;2;ESSO BAYONNE (LIBERIA);MSNG;70;MSNG;MSNG;US;1985-01-01;1991-01-01;US-A8BT-E21541;;12.0;;22.0;;;;TH1;HY1;ST1;BM1;AN1
A8BV;2;OCEAN ELITE (LIBERIA);MSNG;10;MSNG;MSNG;HK;1987-01-01;1995-01-01;HK-A8BV-O25434;;20.0;;;;;;TH1;HY1;ST1;BM1;
A8CF;1;JAMAICA FAREWELL(LIBERIA);MSNG;70;MSNG;MSNG;CA;1985-01-01;1992-01-01;CA-A8CF-J52164;;20.0;;30.0;;;;;;;BM1;AN1
A8CY;1;GENISTA;MSNG;70;MSNG;MSNG;US;1986-01-01;1992-01-01;US-A8CY-G52300;;;;;;;;;;;;
A8DG;1;OREMAR;MSNG;70;MSNG;MSNG;US;1986-01-01;1992-01-01;US-A8DG-O65600;;25.0;;35.0;;;;TH1;;ST1;BM1;AN1
A8DO;1;SAMMI FRONTIER;MSNG;40;MSNG;MSNG;KR;1986-01-01;1993-01-01;KR-A8DO-S51653;;10.0;;14.0;;;;TH1;HY1;ST1;BM1;AN1
A8FV;1;HAPPY VALLEY;MSNG;70;MSNG;MSNG;US;1990-01-01;1997-01-01;US-A8FV-H11400;;;;;;;;;;;;
A8FW;1;SEA JADE (LIBERIA);MSNG;70;MSNG;MSNG;US;1985-01-01;1991-01-01;US-A8FW-S23416;;;;;;;;;;;;
A8FX;1;C.W. KITTO;MSNG;70;MSNG;MSNG;US;1986-01-01;1993-01-01;US-A8FX-C23000;;;;;;;;;;;;
A8GU;1;SINCERE NO. 5;MSNG;70;MSNG;MSNG;US;1986-01-01;1992-01-01;US-A8GU-S52650;;17.0;;32.0;;;;TH1;HY1;ST1;BM1;AN1
A8IM;3;HONAM PEARL;MSNG;40;MSNG;MSNG;KR;1987-01-01;1994-01-01;KR-A8IM-H55164;;25.0;;35.0;;;;TH1;HY1;ST1;BM1;AN1
A8IO;1;MOTOTAMA;MSNG;10;MSNG;MSNG;JP;1987-01-01;1993-01-01;JP-A8IO-M33500;;30.0;;30.0;;;;TH1;HY1;ST1;BM1;AN1
A8JB;1;FULGUR;MSNG;10;MSNG;MSNG;NL;1989-01-01;1996-01-01;NL-A8JB-F42600;;21.0;;;;;;TH1;HY1;ST1;BM1;
A8JP;1;AMOCO CAIRO;MSNG;70;MSNG;MSNG;US;1986-01-01;1993-01-01;US-A8JP-A52260;;20.0;;36.0;;;;TH1;HY1;ST1;BM1;AN1
A8JQ;1;SEPTA;MSNG;70;MSNG;MSNG;US;1986-01-01;1992-01-01;US-A8JQ-S13000;;17.0;;29.0;;;;TH1;HY1;ST1;BM1;AN1
A8KC;1;ALCHIMIST LAUSANNE;MSNG;10;MSNG;MSNG;FR;1988-01-01;1995-01-01;FR-A8KC-A42523;;15.0;;17.0;;;;TH1;HY1;ST1;BM1;AN1
A8LL;1;SEA FORTUNE (LIBERIA);MSNG;70;MSNG;MSNG;US;1985-01-01;1991-01-01;US-A8LL-S16354;;;;;;;;;;;;
A8MM;1;WORLD TROPHY;MSNG;10;MSNG;MSNG;JP;1986-01-01;1992-01-01;JP-A8MM-W64361;;31.0;;32.0;;;;TH1;HY1;ST1;BM1;AN1
A8NR;3;WORLD EMINENCE;MSNG;70;MSNG;MSNG;JP;1985-01-01;1991-01-01;JP-A8NR-W64355;;27.0;;32.0;;;;TH1;HY1;ST1;BM1;AN1
A8OE;1;OHTORI;MSNG;70;MSNG;MSNG;US;1986-01-01;1993-01-01;US-A8OE-O36000;;18.0;;;;;;TH1;HY1;ST1;BM1;
A8OG;1;OCTA;MSNG;70;MSNG;MSNG;US;1986-01-01;1992-01-01;US-A8OG-O23000;;15.0;;24.0;;;;TH1;HY1;ST1;BM1;AN1
A8OY;1;FELANIA;MSNG;10;MSNG;MSNG;NL;1989-01-01;1996-01-01;NL-A8OY-F45000;;14.0;;;;;;TH1;HY1;ST1;BM1;
A8PM;2;PACIFIC RAINBOW;MSNG;70;MSNG;MSNG;US;1986-01-01;1993-01-01;US-A8PM-P21265;;;;;;;;;;;;
A8PW;3;MARITIME HIBISCUS;MSNG;10;MSNG;MSNG;HK;1990-01-01;1997-01-01;HK-A8PW-M63512;;19.0;;28.0;;;;TH1;HY1;ST1;BM1;AN1
A8QA;3;WORLD AMBASSADOR;MSNG;10;MSNG;MSNG;JP;1986-01-01;1992-01-01;JP-A8QA-W64351;;26.0;;45.0;;;;TH1;HY1;ST1;BM1;AN1
A8QJ;1;RIVER PRINCESS;MSNG;40;MSNG;MSNG;JP;1986-01-01;1992-01-01;JP-A8QJ-R16165;;25.0;;38.0;;;;TH1;HY1;ST1;BM1;AN1
A8QT;1;EATON GLORIA (LIBERIA);MSNG;70;MSNG;MSNG;CA;1986-01-01;1993-01-01;CA-A8QT-E35246;;24.0;;34.0;;;;TH1;;;BM1;AN1
A8RD;1;GOLDEN GRAMPUS (LIBERIA);MSNG;70;MSNG;MSNG;US;1985-01-01;1992-01-01;US-A8RD-G43526;;;;;;;;;;;;
A8RF;1;WORLD COURAGE (LIBERIA);MSNG;70;MSNG;MSNG;CA;1984-01-01;1991-01-01;CA-A8RF-W64326;;20.0;;30.0;;;;TH1;;;BM1;AN1
A8SG;3;MARITIME GARDENIA;MSNG;10;MSNG;MSNG;HK;1990-01-01;1997-01-01;HK-A8SG-M63526;;20.0;;43.0;;;;TH1;HY1;ST1;BM1;AN1
A8SL;1;PACDUKE;MSNG;70;MSNG;MSNG;US;1986-01-01;1999-03-01;US-A8SL-P23200;;18.0;;33.0;;;;TH1;HY1;ST1;BM1;AN1
A8ST;1;BRAVENES (LIBERIA);MSNG;70;MSNG;MSNG;CA;1985-01-01;1992-01-01;CA-A8ST-B61524;;20.0;;30.0;;;;TH1;;;BM1;AN1
A8TF;2;ATLANTIC RAINBOW(LIBERIA);MSNG;70;MSNG;MSNG;US;1983-01-01;1991-01-01;US-A8TF-A34532;;22.0;;;;;;TH1;HY1;ST1;BM1;
A8TI;1;MASOVIA (LIBERIA);MSNG;70;MSNG;MSNG;CA;1984-01-01;1991-01-01;CA-A8TI-M21416;;18.0;;;;;;TH1;;;BM1;
A8TS;1;FUSUS;MSNG;10;MSNG;MSNG;NL;1983-01-01;1995-01-01;NL-A8TS-F22000;;22.0;;;;;;TH1;HY1;ST1;BM1;
A8UF;1;WHITING SEA;MSNG;70;MSNG;MSNG;US;1990-01-01;1991-01-01;US-A8UF-W35200;;;;;;;;TH1;;ST1;;
A8UH;1;FOREST SOVEREIGN;MSNG;70;MSNG;MSNG;US;1990-01-01;1997-01-01;US-A8UH-F62321;;;;;;;;;;;;
A8VI;1;PACDUCHESS;MSNG;70;MSNG;MSNG;US;1986-01-01;1993-01-01;US-A8VI-P23220;;22.0;;35.0;;;;TH1;HY1;ST1;BM1;AN1
A8WA;1;ARGUS EXPLORER;MSNG;70;MSNG;MSNG;US;1989-01-01;1996-01-01;US-A8WA-A62221;;;;;;;;;;;;
A8WL;2;OPAL CITY (LIBERIA);MSNG;70;MSNG;MSNG;CA;1984-01-01;1991-01-01;CA-A8WL-O14234;;18.0;;30.0;;;;TH1;;;BM1;AN1
A8WR;2;SOUTH EXPRESS (LIBERIA);MSNG;10;MSNG;MSNG;CA;1984-01-01;1991-01-01;CA-A8WR-S32162;;20.0;;30.0;;;;TH1;HY1;ST1;BM1;AN1
A8WW;1;KOREAN FIR;MSNG;70;MSNG;MSNG;US;1986-01-01;1992-01-01;US-A8WW-K65160;;16.0;;27.0;;;;TH1;HY1;ST1;BM1;AN1
A8WX;1;SOUTHERN CROSS;MSNG;70;MSNG;MSNG;US;1987-01-01;1994-01-01;US-A8WX-S36526;;;;;;;;;;;;
A8XC;2;ESSO TORONTO;MSNG;70;MSNG;MSNG;US;1985-01-01;1991-01-01;US-A8XC-E23653;;18.0;;26.0;;;;TH1;HY1;ST1;BM1;AN1
A8XN;1;EUROASIA CONCORDE;MSNG;70;MSNG;MSNG;CA;1984-01-01;1991-01-01;CA-A8XN-E62252;;19.0;;29.0;;;;TH1;;;BM1;AN1
A8YI;1;PACBARON;MSNG;70;MSNG;MSNG;US;1986-01-01;1993-01-01;US-A8YI-P21650;;17.0;;33.0;;;;TH1;HY1;ST1;BM1;AN1
A8YM;1;GARDEN GATE (LIBERIA);MSNG;70;MSNG;MSNG;CA;1984-01-01;1991-01-01;CA-A8YM-G63523;;20.0;;;;;;TH1;;;BM1;
ABJB;1;FULGUR (TANKER);MSNG;10;MSNG;MSNG;NL;1984-01-01;1991-01-01;NL-ABJB-F42635;;21.0;;;;;;TH1;HY1;ST1;BM1;
ABOY;1;FELANIA (TANKER);MSNG;10;MSNG;MSNG;NL;1985-01-01;1992-01-01;NL-ABOY-F45352;;14.0;;;;;;TH1;HY1;ST1;BM1;
ABSA;1;LEPTON (TANKER);MSNG;10;MSNG;MSNG;NL;1984-01-01;1991-01-01;NL-ABSA-L13535;;30.0;;;;;;TH1;HY1;ST1;BM1;
ABTS;1;FUSUS (TANKER);MSNG;10;MSNG;MSNG;NL;1984-01-01;1991-01-01;NL-ABTS-F22352;;22.0;;;;;;TH1;HY1;ST1;BM1;
ABXS;1;FELIPES (TANKER);MSNG;10;MSNG;MSNG;NL;1985-01-01;1992-01-01;NL-ABXS-F41235;;22.0;;;;;;TH1;HY1;ST1;BM1;
ACGO;1;VISHVA ANURAG;MSNG;10;MSNG;MSNG;IN;1986-01-01;1992-01-01;IN-ACGO-V21562;;16.0;;;;;;TH1;HY1;ST1;BM1;
AEQZ;1;DREDGE WHEELER;MSNG;40;MSNG;MSNG;US;1988-01-01;1995-01-01;US-AEQZ-D63246;;;;;;;;TH1;;ST1;BM1;
AGJS;1;B.R. AMBEDKAR;MSNG;10;MSNG;MSNG;IN;1986-01-01;1992-01-01;IN-AGJS-B65132;;;;;;;;TH1;;;BM1;
AQFV;1;MV RUSTOM;MSNG;70;MSNG;MSNG;PK;1988-01-01;1995-01-01;PK-AQFV-M16235;;13.0;;18.0;;;;TH1;;;BM1;AN1
AQIK;1;MV OHRMAZD;MSNG;70;MSNG;MSNG;PK;1988-01-01;1995-01-01;PK-AQIK-M16523;;13.0;;18.0;;;;TH1;;;BM1;AN1
AQMD;1;MV ABADIN;MSNG;10;MSNG;MSNG;PK;1988-01-01;1995-01-01;PK-AQMD-M11350;;12.0;;16.0;;;;TH1;HY1;ST1;BM1;AN1
AQML;2;MV MANSOOR;MSNG;70;MSNG;MSNG;PK;1988-01-01;1995-01-01;PK-AQML-M15526;;12.0;;17.0;;;;TH1;HY1;;BM1;AN1
AQMR;1;MV AL-AHMADI;MSNG;10;MSNG;MSNG;PK;1988-01-01;1995-01-01;PK-AQMR-M14530;;11.0;;16.0;;;;TH1;;;BM1;AN1
AQMW;1;WARSAK;MSNG;40;MSNG;MSNG;NL;1987-01-01;1993-01-01;NL-AQMW-W62200;;;;;;;;;;;BM1;
AQMX;1;OHRMAZD (PAKISTAN);MSNG;40;MSNG;MSNG;SA;1984-01-01;1991-01-01;SA-AQMX-O65231;;15.0;;;;;;TH1;HY1;ST1;BM1;
AQNA;1;MV OCEAN ENDURANCE;MSNG;70;MSNG;MSNG;PK;1988-01-01;1995-01-01;PK-AQNA-M12553;;14.0;;19.0;;;;TH1;;;BM1;AN1
AQNC;2;MV MOENJODARO;MSNG;40;MSNG;MSNG;PK;1988-01-01;1995-01-01;PK-AQNC-M15523;;14.0;;20.0;;;;TH1;HY1;ST1;BM1;AN1
AQNH;2;MV AL-KULSUM;MSNG;10;MSNG;MSNG;PK;1988-01-01;1995-01-01;PK-AQNH-M14242;;12.0;;17.0;;;;TH1;HY1;ST1;BM1;AN1
AQNJ;2;MV SAFINA-E-HYDER;MSNG;10;MSNG;MSNG;PK;1988-01-01;1995-01-01;PK-AQNJ-M12153;;13.0;;17.0;;;;TH1;HY1;;BM1;AN1
AQNV;1;MV RANGAMATI;MSNG;70;MSNG;MSNG;PK;1988-01-01;1995-01-01;PK-AQNV-M16525;;14.0;;18.0;;;;TH1;HY1;;BM1;AN1
AQNW;2;MV SAFINA-E-ABIB;MSNG;10;MSNG;MSNG;PK;1988-01-01;1995-01-01;PK-AQNW-M12151;;11.0;;16.0;;;;TH1;HY1;;BM1;AN1
AQNY;1;LALAZAR (PAKISTAN);MSNG;40;MSNG;MSNG;SA;1984-01-01;1995-01-01;SA-AQNY-L42612;;15.0;;;;;;TH1;HY1;ST1;BM1;
AQOJ;1;MAKRAN;MSNG;40;MSNG;MSNG;SA;1986-01-01;1993-01-01;SA-AQOJ-M26500;;35.0;;46.0;;;;TH1;HY1;ST1;BM1;AN1
AQOL;1;MALAKAND;MSNG;70;MSNG;MSNG;US;1987-01-01;1994-01-01;US-AQOL-M42530;;41.0;;;;;;TH1;;ST1;BM1;
AQOY;1;MURREE (PAKISTAN);MSNG;40;MSNG;MSNG;SA;1984-01-01;1991-01-01;SA-AQOY-M61223;;17.0;;;;;;TH1;HY1;ST1;BM1;
AQVA;8;MV SAFINA-E-ARAB;MSNG;10;MSNG;MSNG;PK;1988-01-01;1995-01-01;PK-AQVA-M12156;;10.0;;14.0;;;;TH1;HY1;;BM1;AN1
AQVB;3;MV OCEAN ENERGY;MSNG;40;MSNG;MSNG;PK;1988-01-01;1995-01-01;PK-AQVB-M12556;;15.0;;20.0;;;;TH1;;;BM1;AN1
AQVM;6;MV BAGH-E-KARACHI;MSNG;10;MSNG;MSNG;PK;1988-01-01;1995-01-01;PK-AQVM-M12262;;14.0;;19.0;;;;TH1;HY1;ST1;BM1;AN1
AQVR;2;MV AL-HASAN;MSNG;10;MSNG;MSNG;PK;1988-01-01;1995-01-01;PK-AQVR-M14250;;14.0;;19.0;;;;TH1;HY1;ST1;BM1;AN1
AQVW;2;MV SAFINA-E-RAHMAT;MSNG;10;MSNG;MSNG;PK;1988-01-01;1995-01-01;PK-AQVW-M12156;;13.0;;17.0;;;;TH1;HY1;;BM1;AN1
ATAC;1;CHENNAI PERUMAI;MSNG;40;MSNG;MSNG;IN;1975-01-01;1991-01-01;IN-ATAC-C51650;;;;;;;;TH1;;;BM1;
ATAF;1;JAG ANJALI;MSNG;40;MSNG;MSNG;IN;1989-01-01;1996-01-01;IN-ATAF-J25240;;15.0;;;;;;TH1;;;BM1;
ATAL;1;CHENNAI SADHANAI;MSNG;40;MSNG;MSNG;IN;1985-01-01;1992-01-01;IN-ATAL-C52350;;;;;;;;TH1;;;BM1;
ATAM;4;CHENNAI SELVAM;MSNG;10;MSNG;MSNG;IN;1985-01-01;1992-01-01;IN-ATAM-C52415;;;;;;;;TH1;;;BM1;
ATAP;2;JAGAT VIJETA;MSNG;40;MSNG;MSNG;IN;1975-01-01;1992-01-01;IN-ATAP-J23123;;;;;;;;TH1;;;BM1;
ATAT;1;JALA JYOTI;MSNG;10;MSNG;MSNG;IN;1988-01-01;1994-01-01;IN-ATAT-J42300;;14.0;;;;;;TH1;HY1;ST1;BM1;
ATAX;1;CHENNAI COOKKAM;MSNG;40;MSNG;MSNG;IN;1986-01-01;1992-01-01;IN-ATAX-C52250;;;;;;;;TH1;;;BM1;
ATBB;3;JALAJAYA;MSNG;40;MSNG;MSNG;IN;1984-01-01;1991-01-01;IN-ATBB-J42000;;;;;;;;TH1;;;BM1;
ATBD;2;LACCADIVES;MSNG;70;MSNG;MSNG;IN;1985-01-01;1992-01-01;IN-ATBD-L23120;;;;;;;;;;;;
ATBF;1;NITYA NAYAK;MSNG;70;MSNG;MSNG;IN;1989-01-01;1995-01-01;IN-ATBF-N35200;;;;;;;;;;;;
ATBP;1;NITYA NAYAK;MSNG;70;MSNG;MSNG;IN;1986-01-01;1993-01-01;IN-ATBP-N35200;;;;;;;;;;;;
ATCG;2;ONGE;MSNG;40;MSNG;MSNG;IN;1978-01-01;1992-01-01;IN-ATCG-O52000;;;;;;;;TH1;;;BM1;
ATCR;1;SAMUDRA MANTHAN;MSNG;10;MSNG;MSNG;IN;1989-01-01;1995-01-01;IN-ATCR-S53655;;;;;;;;TH1;HY1;ST1;BM1;
ATCY;1;VISHVA YASH;MSNG;40;MSNG;MSNG;IN;1974-01-01;1992-01-01;IN-ATCY-V21200;;;;;;;;TH1;;;BM1;
ATDB;1;VEER VARUNA;MSNG;40;MSNG;MSNG;IN;1984-01-01;1991-01-01;IN-ATDB-V61650;;;;;;;;TH1;;;BM1;
ATDE;2;VARUNA YAMINI;MSNG;70;MSNG;MSNG;IN;1985-01-01;1992-01-01;IN-ATDE-V65550;;;;;;;;;;;;
ATDH;2;RED SNAPPER;MSNG;70;MSNG;MSNG;IN;1986-01-01;1993-01-01;IN-ATDH-R32516;;;;;;;;;;;;
ATDN;1;VISHVA ANAND;MSNG;70;MSNG;MSNG;IN;1985-01-01;1992-01-01;IN-ATDN-V21553;;;;;;;;;;;;
ATDS;1;PRABHU GOPAL;MSNG;40;MSNG;MSNG;IN;1990-01-01;1997-01-01;IN-ATDS-P61214;;;;;;;;TH1;;;BM1;
ATEA;1;JAWABARLAL NEHRU;MSNG;40;MSNG;MSNG;IN;1988-01-01;1994-01-01;IN-ATEA-J16445;;;;;;;;TH1;;;BM1;
ATEB;1;LA BAHADUR SHASHTRI;MSNG;40;MSNG;MSNG;IN;1986-01-01;1992-01-01;IN-ATEB-L13622;;;;;;;;TH1;;;BM1;
ATEF;3;JAGAT MOHINI;MSNG;70;MSNG;MSNG;IN;1985-01-01;1992-01-01;IN-ATEF-J23550;;;;;;;;;;;;
ATEG;3;JAGAT PADMINI;MSNG;70;MSNG;MSNG;IN;1985-01-01;1992-01-01;IN-ATEG-J23135;;;;;;;;;;;;
ATEI;2;JAG DARSHAN;MSNG;70;MSNG;MSNG;IN;1985-01-01;1992-01-01;IN-ATEI-J23625;;;;;;;;;;;;
ATEJ;2;AMINIDEVI;MSNG;70;MSNG;MSNG;IN;1985-01-01;1992-01-01;IN-ATEJ-A55310;;;;;;;;;;;;
ATEO;1;AMINIDEVI;MSNG;70;MSNG;MSNG;IN;1989-01-01;1996-01-01;IN-ATEO-A55310;;;;;;;;;;;;
ATFD;4;JALAMATSYA;MSNG;40;MSNG;MSNG;IN;1984-01-01;1991-01-01;IN-ATFD-J45320;;11.0;;;;;;TH1;;;BM1;
ATFF;2;MEENA UDYOG;MSNG;70;MSNG;MSNG;IN;1985-01-01;1992-01-01;IN-ATFF-M53200;;;;;;;;;;;;
ATFY;1;JAGAT SWAMINI;MSNG;40;MSNG;MSNG;IN;1973-01-01;1992-01-01;IN-ATFY-J23255;;;;;;;;TH1;;;BM1;
ATGD;3;JALAMOHAN;MSNG;40;MSNG;MSNG;IN;1980-01-01;1992-01-01;IN-ATGD-J45500;;17.0;;;;;;TH1;;;BM1;
ATGE;5;JALA MOTI;MSNG;40;MSNG;MSNG;IN;1989-01-01;1995-01-01;IN-ATGE-J45300;;;;;;;;TH1;;;BM1;
ATGH;3;AKBAR;MSNG;10;MSNG;MSNG;IN;1974-01-01;1995-01-01;IN-ATGH-A21600;;14.0;;;;;;TH1;HY1;ST1;BM1;
ATGN;3;VISHVA APURVA;MSNG;40;MSNG;MSNG;IN;1986-01-01;1993-01-01;IN-ATGN-V21161;;;;;;;;TH1;;;BM1;
ATGP;2;VISHVA AMBAR;MSNG;40;MSNG;MSNG;IN;1981-01-01;1992-01-01;IN-ATGP-V21516;;;;;;;;TH1;;;BM1;
ATGQ;2;VISHVA AJAY;MSNG;40;MSNG;MSNG;IN;1981-01-01;1992-01-01;IN-ATGQ-V21200;;;;;;;;TH1;;;BM1;
ATGR;6;VISHVA MADHURI;MSNG;40;MSNG;MSNG;IN;1990-01-01;1992-01-01;IN-ATGR-V21536;;;;;;;;TH1;;;BM1;
ATGS;4;VISHVA BANDHAN;MSNG;40;MSNG;MSNG;IN;1982-01-01;1992-01-01;IN-ATGS-V21153;;;;;;;;TH1;;;BM1;
ATGT;3;VISHVA KARUNA;MSNG;40;MSNG;MSNG;IN;1981-01-01;1992-01-01;IN-ATGT-V21265;;;;;;;;TH1;;;BM1;
ATGU;5;VISHVA ADITYA;MSNG;40;MSNG;MSNG;IN;1988-01-01;1994-01-01;IN-ATGU-V21330;;;;;;;;TH1;;;BM1;
ATGV;3;VISHVA MAMTA;MSNG;40;MSNG;MSNG;IN;1981-01-01;1992-01-01;IN-ATGV-V21553;;;;;;;;TH1;;;BM1;
ATGY;2;JALAMOKAMBI;MSNG;40;MSNG;MSNG;IN;1974-01-01;1992-01-01;IN-ATGY-J45251;;;;;;;;TH1;;;BM1;
ATHK;2;INDIAN VALOUR;MSNG;40;MSNG;MSNG;IN;1975-01-01;1992-01-01;IN-ATHK-I53514;;;;;;;;TH1;;;BM1;
ATHS;2;LOK VIHAR;MSNG;10;MSNG;MSNG;IN;1987-01-01;1993-01-01;IN-ATHS-L21600;;;;;;;;;;;;
ATHT;2;STARLIGHT SPLENDOUR;MSNG;70;MSNG;MSNG;IN;1985-01-01;1992-01-01;IN-ATHT-S36423;;;;;;;;;;;;
ATID;1;INDIAN ENDURANCE;MSNG;40;MSNG;MSNG;IN;1988-01-01;1994-01-01;IN-ATID-I53553;;;;;;;;TH1;;;BM1;
ATIL;1;SAGAR SAMRAT;MSNG;40;MSNG;MSNG;IN;1986-01-01;1992-01-01;IN-ATIL-S26256;;;;;;;;TH1;;;BM1;
ATIN;1;INDIAN EXPLORER;MSNG;40;MSNG;MSNG;IN;1980-01-01;1992-01-01;IN-ATIN-I53521;;;;;;;;TH1;;;BM1;
ATIO;2;INDIAN ENDURANCE;MSNG;40;MSNG;MSNG;IN;1981-01-01;1992-01-01;IN-ATIO-I53553;;;;;;;;TH1;;;BM1;
ATIP;1;JALAYAMINI;MSNG;10;MSNG;MSNG;IN;1986-01-01;1993-01-01;IN-ATIP-J45500;;;;;;;;TH1;HY1;ST1;BM1;
ATIS;3;JAG JYOTI;MSNG;40;MSNG;MSNG;IN;1986-01-01;1992-01-01;IN-ATIS-J23000;;16.0;;;;;;TH1;;;BM1;
ATIU;1;HARSHA VARDHANA;MSNG;10;MSNG;MSNG;IN;1981-01-01;1995-01-01;IN-ATIU-H62163;;17.0;;;;;;TH1;HY1;ST1;BM1;
ATJE;1;JALAMOTHI;MSNG;10;MSNG;MSNG;IN;1986-01-01;1992-01-01;IN-ATJE-J45300;;20.0;;;;;;TH1;HY1;ST1;BM1;
ATJG;1;JAG YAMUNA;MSNG;40;MSNG;MSNG;IN;1988-01-01;1994-01-01;IN-ATJG-J25500;;;;;;;;TH1;;;BM1;
ATJI;3;NETAJI SUBHASH BOSE;MSNG;40;MSNG;MSNG;IN;1981-01-01;1992-01-01;IN-ATJI-N32212;;;;;;;;TH1;;;BM1;
ATJM;2;RATNAMANORAMA;MSNG;70;MSNG;MSNG;IN;1985-01-01;1992-01-01;IN-ATJM-R35556;;;;;;;;;;;;
